CALCIO CLORURO;029830039;CALCIO CLORURO;5 fiale 0,5 meq/ml 10 ml;GALENICA SENESE Srl;2,85
CALCIO CLORURO/MAGNESIO CLORURO;030692192;CALCIO MAGNESIO CLORURO;5 fiale 10 ml 1 meq/ml;SALF SpA;2,65
CALCIO CLORURO/MAGNESIO CLORURO;029831029;CALCIO MAGNESIO CLORURO;5 fiale 10 ml 1 meq/ml;GALENICA SENESE Srl;4,00
CALCIO CLORURO/MAGNESIO CLORURO;030789010;CALCIO MAGNESIO CLORURO;5 fiale 10 ml;MONICO SpA;2,65
CALCIO DOBESILATO;022739066;DOXIUM;32 cps 500 mg;ABIOGEN PHARMA SpA;11,20
CALCIO FOLINATO;025990060;TONOFOLIN;20 cpr 4 mg;TEOFARMA Srl;9,55
CALCIO FOLINATO;028367011;CALCIO FOLINATO;10 cpr 15 mg;SANDOZ SpA;6,00
CALCIO FOLINATO;028658019;CALCIO FOLINATO;10 cpr 15 mg;BIOHEALTH PHARMACEUTICALS Srl;6,30
CALCIO FOLINATO;007701093;DIVIFOLIN;30 cpr 15 mg;ROTTAPHARM SpA;19,35
CALCIO FOLINATO;028489021;FOLIDAR;30 cpr 15 mg;ITALFARMACO SpA;20,25
CALCIO FOLINATO;028565012;ECOFOL;10 cpr 15 mg;ECOBI FARMACEUTICI Sas;7,65
CALCIO FOLINATO;028070050;CALFOLEX;10 cpr 15 mg;SIRTON MEDICARE SpA;7,93
CALCIO FOLINATO;027398015;OSFOLATO;10 cps 15 mg;LABORATOIRES MAYOLY SPINDLER;7,96
CALCIO FOLINATO;024632085;CITOFOLIN;10 cpr 15 mg;BRACCO SpA DIV.FARMACEUTICA;8,00
CALCIO FOLINATO;027328018;CALCIFOLIN;10 cps 15 mg;I.BIR.N Srl Ist.Biot.Nazionale;8,21
CALCIO FOLINATO;027487014;FOLAREN;10 cpr 15 mg;IST.CHIM.INTERNAZ. RENDE Srl;8,37
CALCIO FOLINATO;027683010;SANIFOLIN;10 cpr 15 mg;FAR.G.IM. Srl;8,52
CALCIO FOLINATO;027164134;SULTON;10 cpr div 15 mg;GEYMONAT SpA;8,52
CALCIO FOLINATO;025990045;TONOFOLIN;os soluz 10 flaconcini 4 mg 8 ml;TEOFARMA Srl;10,27
CALCIO FOLINATO;024632097;CITOFOLIN;os soluz 10 flaconcini 15 mg;BRACCO SpA DIV.FARMACEUTICA;8,20
CALCIO FOLINATO;028658021;CALCIO FOLINATO;os soluz 10 flaconcini 15 mg;BIOHEALTH PHARMACEUTICALS Srl;8,25
CALCIO FOLINATO;028565024;ECOFOL;os soluz 10 flaconcini 15 mg;ECOBI FARMACEUTICI Sas;8,32
CALCIO FOLINATO;027398027;OSFOLATO;7 cps 25 mg;LABORATOIRES MAYOLY SPINDLER;8,54
CALCIO FOLINATO;028070047;CALFOLEX;1 flacone IM EV 50 mg;SIRTON MEDICARE SpA;7,93
CALCIO FOLINATO;024632061;CITOFOLIN;6 fiale IM EV 3 mg + 6 fiale solv 1 ml;BRACCO SpA DIV.FARMACEUTICA;4,13
CALCIO FOLINATO;024632073;CITOFOLIN;6 fiale IM EV 15 mg + 6 fiale solv 1 ml;BRACCO SpA DIV.FARMACEUTICA;7,90
CALCIO FOLINATO/CIANOCOBALAMINA;021076094;EPARMEFOLIN;30 cpr riv 0,1 mg + 0,5 mg;BRACCO SpA DIV.FARMACEUTICA;4,79
CALCIO FOLINATO/CIANOCOBALAMINA;021076070;EPARMEFOLIN;AD 6 fiale IM EV + 6 fiale solv 1,5 ml;BRACCO SpA DIV.FARMACEUTICA;8,15
CALCIO GLUCONATO;030788018;CALCIO GLUCONATO;5 fiale 500 mg 5 ml;MONICO SpA;2,30
CALCIO GLUCONATO;030658013;CALCIO GLUCONATO;5 fiale 5 ml 10%;SALF SpA;2,35
CALCIO GLUCONATO;029832021;CALCIO GLUCONATO;1 fiala 5 ml 10%;GALENICA SENESE Srl;0,52
CALCIO GLUCONATO;030788020;CALCIO GLUCONATO;5 fiale 10 ml 10%;MONICO SpA;2,55
CALCIO GLUCONATO;030658037;CALCIO GLUCONATO;5 fiale 10 ml 10%;SALF SpA;2,55
CALCIO LEVOFOLINATO;024659157;LEDERFOLIN;20 bust grat 2,5 mg;WYETH LEDERLE SpA;12,24
CALCIO LEVOFOLINATO;027352083;LEVOFOLENE;30 cpr 4 mg;BAYER SpA;13,66
CALCIO LEVOFOLINATO;034815050;FOLANEMIN;30 cpr 4 mg;BAYER SpA;13,66
CALCIO LEVOFOLINATO;026971046;FOLIBEN;10 cpr 7,5 mg;F.I.R.M.A. SpA;6,40
CALCIO LEVOFOLINATO;027352020;LEVOFOLENE;10 cpr 7,5 mg;BAYER SpA;10,20
CALCIO LEVOFOLINATO;024659118;LEDERFOLIN;10 cpr 7,5 mg;WYETH LEDERLE SpA;13,77
CALCIO LEVOFOLINATO;024659120;LEDERFOLIN;1 flacone iv 25 mg;WYETH LEDERLE SpA;7,85
CALCIO LEVOFOLINATO;036159010;CALCIO LEVOFOLINATO;1flaconcino IM EV 25 mg;TEVA PHARMA ITALIA Srl;7,14
CALCIO LEVOFOLINATO;027352057;LEVOFOLENE;1 flaconcino IM EV 25 mg;BAYER SpA;7,37
CALCIO MEFOLINATO;028919025;CALCIO MEFOLINATO;30 cpr gastrores 15 mg;HEXAL SpA;16,01
CALCIO MEFOLINATO;024703124;PREFOLIC 15;30 cpr gastrores 15 mg;ZAMBON ITALIA Srl;19,50
CALCIO MEFOLINATO;024703098;PREFOLIC;5 flaconcini IM EV 15 mg +  5 fiale 3 ml;ZAMBON ITALIA Srl;10,20
CALCIO MEFOLINATO;024703112;PREFOLIC;6 flaconi IM EV 50 mg + 6 fiale solv 3 ml;ZAMBON ITALIA Srl;20,50
CALCIPOTRIOLO IDRATO/BETAMETASONE DIPROPIONATO;035675026;DOVOBET;ung derm 15 g 50 mcg/g + 0,5 mg/g;PRODOTTI FORMENTI Srl;19,80
CALCIPOTRIOLO IDRATO/BETAMETASONE DIPROPIONATO;035676028;TOKEN;ung derm 15 g 50 mcg/g + 0,5 mg/g;INTENDIS SpA;19,80
CALCITONINA DI SALMONE;023704190;CALCITONINA;spray nasale 200 UI 2 ml;NOVARTIS FARMA SpA;51,70
CARBAZOCROMO;012943027;ADONA;os soluz 150 ml 50 mg/100 ml + bustina;SIT LABORATORIO FARMAC. Srl;7,55
CARBAZOCROMO;012943039;ADONA;30 cpr 25 mg;SIT LABORATORIO FARMAC. Srl;7,55
CARBOCISTEINA;024685012;MUCOSTAR;scir 200 ml 5%;KRUGHER PHARMA Srl;7,00
CARBOCISTEINA;024165021;MUCOCIS;AD scir 200 ml 5%;SO.SE.PHARM Srl;8,26
CARBOCISTEINA;024165058;MUCOCIS;BB scir 200 ml 2%;SO.SE.PHARM Srl;6,20
CARBOCISTEINA;025469053;MUCOTREIS;20 bust polv os 1,5 g;ECOBI FARMACEUTICI Sas;12,24
CARBOCISTEINA;024992051;MUCOLASE;20 bust grat 1,5 g;LAMPUGNANI FARMACEUTICI SpA;12,75
CARBOCISTEINA;024685036;MUCOSTAR;20 bust grat 1,5 g;KRUGHER PHARMA Srl;13,00
CARBOCISTEINA;024165084;MUCOCIS;30 bust 5 g polv os 300 mg;SO.SE.PHARM Srl;8,78
CARBOCISTEINA SALE DI LISINA;023834082;FLUIFORT;6 monod scir 10 ml 2,7 g/10 ml;DOMPE` FARMACEUTICI SpA;8,10
CARBOCISTEINA SALE DI LISINA;023834056;FLUIFORT;30 bust grat 2,7 g;DOMPE` FARMACEUTICI SpA;20,00
CATALASI;028662017;CITRIZAN;gel 50 g;IDI FARMACEUTICI Srl;7,65
CATALASI/GENTAMICINA;028663019;CITRIZAN ANTIBIOTICO;gel 50 g;IDI FARMACEUTICI Srl;10,20
CEFAZOLINA;022662062;CEFAMEZIN;1 fiala IM 500 mg + 1 fiala solv 2 ml;PFIZER ITALIA Srl;4,65
CEFAZOLINA;023853068;CEFAZOLINA;1 fiala EV 1 g + 1 fiala solv 10 ml;TEVA PHARMA ITALIA Srl;5,79
CEFAZOLINA;022662124;CEFAMEZIN;1 fiala EV 1 g + 1 fiala solv 10 ml;PFIZER ITALIA Srl;8,50
CEFUROXIMA;023576059;CUROXIM VENA 1;1 fiala EV 1 g + 1 fiala solv 10 ml;GLAXOSMITHKLINE SpA;6,77
CEFUROXIMA;023576061;CUROXIM VENA 2;1 fiala EV 2 g;GLAXOSMITHKLINE SpA;10,95
CEFUROXIMA;024311021;LAFUREX;1 fiala IM 500 mg + 1 fiala solv 2 ml;LA.FA.RE. Srl;3,36
CETIRIZINA;026894030;ZIRTEC;BB scir 150 ml 0,1%;UCB PHARMA SpA;10,20
R06AE07;037713043;CETIRIZINA;7 cpr riv 10 mg;MYLAN SpA;4,00
CETRIMONIO NAPROXENATO;028210019;APERDAN P;lav vag 5 flaconi 140 ml;ABC FARMACEUTICI SpA;11,88
CETRIMONIO NAPROXENATO;028209017;NITENS P;lav vag 5 flaconi 140 ml;CRINOS SpA;11,90
CETRORELIX;034419010;CETROTIDE;1 flaconcino 0,25 mg + 1 siringa solv;IND.FARMACEUTICA SERONO SpA;56,41
CETRORELIX;034419022;CETROTIDE;7 flaconcini 0,25 mg + 7 siringhe solv;IND.FARMACEUTICA SERONO SpA;395,93
CETRORELIX;034419034;CETROTIDE;1 flaconcino 3 mg + 1 siringa solv;IND.FARMACEUTICA SERONO SpA;395,93
CHINIDINA FENILETILBARBITURATO;008515013;NATISEDINA;40 cpr 100 mg;TEOFARMA Srl;7,26
CHININA;029898018;CHININA SOLFATO;20 cpr riv 250 mg;A.F.O.M. MEDICAL SpA;4,85
CHININA;031313012;CHININA SOLFATO;20 cpr 250 mg;ZETA FARMACEUTICI SPA;4,86
CHININA;030470013;CHININA SOLFATO;20 cpr 250 mg;NOVA ARGENTIA SpA;6,00
CHININA;030659015;CHININA CLORIDRATO;10 fiale 2 ml 500 mg;SALF SpA;13,67
CHININA;029833011;CHININA CLORIDRATO;1 fiala 500 mg 2 ml;GALENICA SENESE Srl;1,45
CHININA;029833023;CHININA CLORIDRATO;5 fiale 500 mg 2 ml;GALENICA SENESE Srl;7,25
CIANOCOBALAMINA;003785019;DOBETIN;5 fiale 500 mcg 1 ml;ANGELINI SpA;2,65
CIANOCOBALAMINA;003785045;DOBETIN;5 fiale 5.000 mcg 2 ml;ANGELINI SpA;6,94
CIANOCOBALAMINA/ACIDO FOLICO/NICOTINAMIDE/ACIDO ASCORBICO;035112010;EPAVITEN;6 fiale I + 6 fiale II;BONISCONTRO & GAZZONE Srl;9,90
CIANOCOBALAMINA/ACIDO FOLICO/NICOTINAMIDE/ACIDO ASCORBICO;013092010;EPARGRISEOVIT;AD 6 fiale I + 6 fiale II;PFIZER ITALIA Srl;11,00
CIANOCOBALAMINA/ACIDO FOLICO/NICOTINAMIDE/ACIDO ASCORBICO;013092022;EPARGRISEOVIT;BB 6 fiale I + 6 fiale II;PFIZER ITALIA Srl;10,35
CIANOCOBALAMINA/TIAMINA;003785072;DOBETIN 1000 B1;5 fiale IM 1 mg/2 ml + 25 mg/2 ml;ANGELINI SpA;3,70
CIANOCOBALAMINA/TIAMINA;019923022;FIBRONEVRINA;5 fiale IM + 5 fiale solv;CECCARELLI FARMACEUTICI Srl;7,18
CICLOBENZAPRINA;025327026;FLEXIBAN;30 cpr riv 10 mg;SIT LABORATORIO FARMAC. Srl;9,84
CICLOPENTOLATO;019163017;CICLOLUX;coll 3 ml 1%;ALLERGAN SpA;6,61
CICLOPIROX;025286016;BRUMIXOL;crema derm 30 g 1%;BRUSCHETTINI Srl;5,61
CICLOPIROX;025218013;MICLAST;crema derm 30 g 1%;PIERRE FABRE ITALIA SpA;7,14
CICLOPIROX;025321074;BATRAFEN;crema derm 30 g 1%;SANOFI-AVENTIS SpA;7,85
CICLOPIROX;025235019;MICOXOLAMINA;crema derm 30 g 1%;MASTELLI Srl;9,18
CICLOPIROX;025235110;MICOXOLAMINA;soluz cutanea 150 ml 1%;MASTELLI Srl;14,80
CICLOPIROX;025286028;BRUMIXOL;soluz cutanea 30 ml 1%;BRUSCHETTINI Srl;6,07
CICLOPIROX;025218090;MICLAST;emuls derm 30 g 1%;PIERRE FABRE ITALIA SpA;7,14
CICLOPIROX;025321050;BATRAFEN;soluz cutanea 30 ml 1%;SANOFI-AVENTIS SpA;7,85
CICLOPIROX;025218102;MICLAST;soluz derm 30 ml 1%;PIERRE FABRE ITALIA SpA;7,85
CICLOPIROX;025235033;MICOXOLAMINA;emuls cutanea 30 g 1%;MASTELLI Srl;9,69
CICLOPIROX;025216045;MICOMICEN;crema vag 78 g + 12 applic;SANOFI-AVENTIS SpA;11,73
CICLOPIROX;025217100;DAFNEGIN;crema vag 78 g 1%;MARVECSPHARMA SERVICES Srl;12,24
CICLOPIROX;025235058;MICOXOLAMINA;crema vag 75 g 1%;MASTELLI Srl;13,26
CICLOPIROX;025286081;BRUMIXOL;6 ov vag 100 mg;BRUSCHETTINI Srl;8,16
CICLOPIROX;032207019;BIOGINAL;6 ov vag 100 mg;SO.SE.PHARM Srl;11,00
CICLOPIROX;025216072;MICOMICEN;6 ov vag 100 mg;SANOFI-AVENTIS SpA;11,73
CICLOPIROX;025217112;DAFNEGIN;6 ov vag 100 mg;MARVECSPHARMA SERVICES Srl;12,24
CICLOPIROX;025235072;MICOXOLAMINA;6 ov vag 100 mg;MASTELLI Srl;12,75
CICLOPIROX;025216084;MICOMICEN;schiuma ginec 60 ml 1%;SANOFI-AVENTIS SpA;10,20
CICLOPIROX;025235108;MICOXOLAMINA;schiuma ginec 60 ml 1%;MASTELLI Srl;12,75
CICLOPIROX;025321062;BATRAFEN;polv cutanea 30 g 1%;SANOFI-AVENTIS SpA;7,85
CICLOPIROX;025218114;MICLAST;polv cutanea 30 g 1%;PIERRE FABRE ITALIA SpA;7,85
CICLOPIROX;032207021;BIOGINAL;soluz vag 5 flaconi 150 ml 0,2%;SO.SE.PHARM Srl;11,50
CICLOPIROX;025217136;DAFNEGIN;lav vag 5 flaconi 150 ml 0,2%;MARVECSPHARMA SERVICES Srl;12,85
CICLOPIROX;025321086;BATRAFEN;smalto unghie 1 flacone 3 g 8%;SANOFI-AVENTIS SpA;27,03
CIMETIDINA;033956018;CIMETIDINA;50 cpr 200 mg;TEVA PHARMA ITALIA Srl;12,19
CIMETIDINA;023572047;TAGAMET 200;50 cpr 200 mg;GLAXOSMITHKLINE SpA;16,83
CIMETROPIO BROMURO;025494028;ALGINOR;BB gtt os 30 ml 1%;BOEHRINGER INGELHEIM IT.SpA;9,49
CINNARIZINA;022535013;TOLIMAN;50 cpr 25 mg;SCHARPER SpA;6,60
CINNARIZINA;023019019;CINAZYN;50 cpr 25 mg;ITALCHIMICI SpA;6,60
CINNARIZINA;021688015;STUGERON;50 cpr 25 mg;JANSSEN CILAG SpA;6,73
CINNARIZINA;023019033;CINAZYN;FORTE 60 cps 75 mg;ITALCHIMICI SpA;11,10
CINNARIZINA;023019021;CINAZYN;FORTE 20 cps 75 mg;ITALCHIMICI SpA;6,30
CINNARIZINA;021688027;STUGERON;20 cps 75 mg;JANSSEN CILAG SpA;6,42
CINNARIZINA;022535052;TOLIMAN;gtt os 30 ml 6,7%;SCHARPER SpA;6,30
CINNARIZINA;023019072;CINAZYN;gtt os 30 ml 75 mg/ml;ITALCHIMICI SpA;6,30
CINNARIZINA;021688054;STUGERON;gtt os 30 ml 75 mg/ml;JANSSEN CILAG SpA;6,42
CINNARIZINA;023019058;CINAZYN;50 cps 100 mg;ITALCHIMICI SpA;8,15
CINNARIZINA;022535037;TOLIMAN;30 cps 100 mg;SCHARPER SpA;7,65
CIPROEPTADINA;017616018;PERIACTIN;30 cpr 4 mg;AVANTGARDE (Gruppo SIGMA-TAU);5,00
CIPROEPTADINA;017616020;PERIACTIN;scir 150 ml 0,04%;AVANTGARDE (Gruppo SIGMA-TAU);5,00
CIPROFLOXACINA;028476012;OFTACILOX;coll 5 ml 0,3%;ALCON ITALIA SpA;7,55
CIPROFLOXACINA;028476024;OFTACILOX;ung oftalm 3,5 g 0,3%;ALCON ITALIA SpA;8,16
CIPROFLOXACINA;028476036;OFTACILOX;gtt oto 3 mg/ml 5 ml;ALCON ITALIA SpA;8,00
CIPROFLOXACINA CLORIDRATO MONOIDRATO/IDROCORTISONE;035271016;MEDIFLOX;gtt orl 10 ml;ALCON ITALIA SpA;10,20
CITICOLINA;023799087;CIDILIN;3 fiale IM EV 1.000 mg/5 ml;ERREKAPPA EUROTERAPICI SpA;10,00
CITICOLINA;024576163;CEBROTON;3 fiale IM EV 1.000 mg/5 ml;TUBILUX PHARMA SpA;15,82
CITICOLINA;026781106;CITICOLINA JET;5 fiale IM EV 1.000 mg/4 ml;JET GENERICI Srl;14,50
CITICOLINA;027681028;CITICOLINA;3 fiale IM EV 1.000 mg/4 ml;RATIOPHARM ITALIA Srl;9,00
CITICOLINA;028941019;CITICOLINA;3 fiale IM EV 1.000 mg/4 ml;GERMED PLIVA PHARMA SpA;9,00
CITICOLINA;027566037;CITICOLINA;3 fiale IM EV 1.000 mg/4 ml;SANDOZ SpA;9,00
CITICOLINA;027078056;NEUREX;3 fiale IM EV 1.000 mg/4 ml;EURO-PHARMA Srl;9,00
CITICOLINA;024649093;CITICOLIN;5 fiale IM EV 1.000 mg/4 ml;VECCHI & PIAM Sapa;15,30
CITICOLINA;027648031;CITICOLINA;3 fiale IM EV 1.000 mg/4 ml;DOROM Srl;9,18
CITICOLINA;025396072;GEROLIN;5 fiale IM EV 1.000 mg/4 ml;C.T. LAB.FARMACEUTICO Srl;15,81
CITICOLINA;024052072;SINKRON;3 fiale IM EV 1.000 mg/4 ml;DIF-INT PHARMACEUTICAL BV;10,00
CITICOLINA;024580159;NEUROTON;5 fiale IM EV 1.000 mg/4 ml;NUOVO CONSORZIO SANIT.NAZ. Srl;16,80
CITICOLINA;023806096;LOGAN 1000;5 fiale IM EV 1.000 mg/4 ml;IST.CHIM.INTERNAZ. RENDE Srl;17,20
CITICOLINA;026097055;CITICOLINA;3 fiale IM EV 1.000 mg/4 ml;ANGENERICO SpA;10,50
CITICOLINA;025755087;NICOLSINT;3 fiale IM EV 1.000 mg/4 ml;EG SpA;12,95
CITICOLINA;026949040;FLUSSOREX;3 fiale IM EV 1.000 mg/4 ml;LAMPUGNANI FARMACEUTICI SpA;13,43
CITICOLINA;024580084;NEUROTON;1 fiala IM EV 1.000 mg/4 ml;NUOVO CONSORZIO SANIT.NAZ. Srl;4,60
CITICOLINA;024121067;DIFOSFOCIN;3 fiale IM EV 1.000 mg/4 ml;MAGIS FARMACEUTICI SpA;13,94
CITICOLINA;025396045;GEROLIN;3 fiale IM EV 1.000 mg/4 ml;C.T. LAB.FARMACEUTICO Srl;14,46
CITICOLINA;024580096;NEUROTON;1 fiala IM EV 1.000 mg/4 ml;NUOVO CONSORZIO SANIT.NAZ. Srl;15,34
CITICOLINA;023708098;BRASSEL;3 fiale IM EV 1.000 mg/4 ml;MARVECSPHARMA SERVICES Srl;15,81
CITICOLINA;024563114;SINTOCLAR;3 fiale IM EV 1.000 mg/4 ml;BONISCONTRO & GAZZONE Srl;16,22
CITICOLINA;022409092;NICHOLIN;3 fiale IM EV 1.000 mg/4 ml;WYETH LEDERLE SpA;22,75
CITICOLINA;027078029;NEUREX;5 fiale IM EV 500 mg/4 ml;EURO-PHARMA Srl;9,70
CITICOLINA;027681016;CITICOLINA;5 fiale IM EV 500 mg/4 ml;RATIOPHARM ITALIA Srl;9,70
CITICOLINA;028941021;CITICOLINA;5 fiale IM EV 500 mg/4 ml;GERMED PLIVA PHARMA SpA;9,89
CITICOLINA;026781070;CITICOLINA JET;5 fiale IM EV 500 mg/4 ml;JET GENERICI Srl;9,90
CITICOLINA;027566025;CITICOLINA;5 fiale IM EV 500 mg/4 ml;SANDOZ SpA;10,50
CITICOLINA;027648029;CITICOLINA;5 fiale IM EV 500 mg/4 ml;DOROM Srl;10,71
CITICOLINA;024649081;CITICOLIN;5 fiale IM EV 500 mg/4 ml;VECCHI & PIAM Sapa;11,85
CITICOLINA;024121093;DIFOSFOCIN;5 fiale IM EV 500 mg/4 ml;MAGIS FARMACEUTICI SpA;12,65
CITICOLINA;025396058;GEROLIN;5 fiale IM EV 500 mg/4 ml;C.T. LAB.FARMACEUTICO Srl;12,80
CITICOLINA;023806060;LOGAN 500;5 fiale IM EV 500 mg/4 ml;IST.CHIM.INTERNAZ. RENDE Srl;13,43
CITICOLINA;026949026;FLUSSOREX;3 fiale IM EV 500 mg/4 ml;LAMPUGNANI FARMACEUTICI SpA;8,62
CITICOLINA;022409066;NICHOLIN;5 fiale IM EV 500 mg/4 ml;WYETH LEDERLE SpA;20,66
CITICOLINA;023799063;CIDILIN;5 fiale IM EV 500 mg/3 ml;ERREKAPPA EUROTERAPICI SpA;9,92
CITICOLINA;026097030;CITICOLINA;5 fiale IM EV 500 mg/3 ml;ANGENERICO SpA;10,50
CITICOLINA;023708062;BRASSEL;5 fiale IM EV 500 mg/3 ml;MARVECSPHARMA SERVICES Srl;13,26
CITICOLINA;024580072;NEUROTON;5 fiale IM EV 500 mg/3 ml;NUOVO CONSORZIO SANIT.NAZ. Srl;13,79
CITICOLINA;024563088;SINTOCLAR;5 fiale IM EV 500 mg/3 ml;BONISCONTRO & GAZZONE Srl;15,20
CITIDINA/URIDINA;021539046;CENTRUM;20 cpr 100 mg + 100 mg;POLIFARMA SpA;8,21
CITIDINA/URIDINA;021539059;CENTRUM;os soluz 10 flaconcini 150 mg + 150 mg 10 ml;POLIFARMA SpA;8,21
CITIDINA/URIDINA;021539061;CENTRUM;5 fiale IM EV 150 mg + 150 mg + 5 fiale solv 5 ml;POLIFARMA SpA;10,95
CITOCROMO C PEROSSIDASI;029516034;CITOPHASE;coll flaconcino polv 50.000 UI/ml + flaconcino solv 5 ml;FARMILA-THEA FARMACEUTICI SpA;18,00
CITRULLINA/ORNITINA/ARGININA/ACIDO ACETILASPARTICO/ACIDO ACEGLUMICO/CALCIO OSSOGLUTARATO;020926010;IPOAZOTAL COMPLEX;50 conf;SIT LABORATORIO FARMAC. Srl;10,81
CLEBOPRIDE;026362020;MOTILEX;30 cpr 0,5 mg;ALMIRALL SpA;6,78
CLEBOPRIDE;038380010;CLEBORIL;30 cpr 0,5 mg;BB FARMA Srl;6,60
CLEBOPRIDE;026362032;MOTILEX;scir 120 ml 0,1 mg/ml;ALMIRALL SpA;6,78
CLENBUTEROLO;024217034;MONORES;30 cpr 0,02 mg;VALEAS IND.CHIM.FARMAC. SpA;6,80
CLENBUTEROLO;024219014;SPIROPENT;30 cpr 0,02 mg;BOEHRINGER INGELHEIM IT.SpA;7,65
CLENBUTEROLO;024217111;MONORES;scir 0,12 mg 120 ml;VALEAS IND.CHIM.FARMAC. SpA;6,80
CLENBUTEROLO;024219038;SPIROPENT;scir 0,4 mg 200 ml;BOEHRINGER INGELHEIM IT.SpA;7,50
CLIDINIO BROMURO/CLORDIAZEPOSSIDO;019711035;LIBRAX;20 cpr riv 5 mg + 2,5 mg;VALEANT PHARMACEUTIC.ITALY Srl;7,14
CLINDAMICINA;025314016;DALACIN T;soluz derm 30 ml 1%;PFIZER ITALIA Srl;15,50
CLINDAMICINA;025314030;DALACIN T;emuls derm 30 ml  1%;PFIZER ITALIA Srl;15,50
CLINDAMICINA;028024014;CLINDAMICINA SAME;gel 30 g 1%;SAVOMA MEDICINALI SpA;13,75
CLINDAMICINA;036862023;ZINDACLIN;gel 30 g 1%;DIFA COOPER SpA;15,50
CLINDAMICINA;025314042;DALACIN T;gel 30 g 1%;PFIZER ITALIA Srl;15,50
CLINDAMICINA;028535019;CLEOCIN;crema vag 40 g 2% + 7 applic;PFIZER ITALIA Srl;22,30
CLINDAMICINA;028535033;CLEOCIN;3 ov vag 100 mg;PFIZER ITALIA Srl;22,30
CLOBAZAM;023451014;FRISIUM;30 cps 10 mg;SANOFI-AVENTIS SpA;6,94
CLOBETASONE;028591016;CLOBET;coll 5 ml 1 mg/ml;ANGELINI SpA;3,25
CLOBETASONE;026591026;VISUCLOBEN;coll 10 ml 1 mg/ml;VISUFARMA SpA;9,08
CLOBETASONE BUTIRRATO/TETRIZOLINA;026592028;VISUCLOBEN DECONGESTIONANTE;coll 1,7 mg + 10 mg 10 ml;VISUFARMA SpA;10,20
CLOBETASONE BUTIRRATO/BEKANAMICINA;026585024;VISUCLOBEN ANTIBIOTICO;coll 10 mg + 200 mg 10 ml;VISUFARMA SpA;11,73
CLOFOCTOLO;025703012;GRAMPLUS;AD 10 supp 750 mg;CHIESI FARMACEUTICI SpA;10,40
CLOFOCTOLO;025703036;GRAMPLUS;LATT 10 supp 100 mg;CHIESI FARMACEUTICI SpA;5,61
CLOFOCTOLO;025703024;GRAMPLUS;BB 10 supp 200 mg;CHIESI FARMACEUTICI SpA;7,96
CLONIDINA;021502012;CATAPRESAN;30 cpr 150 mcg;BOEHRINGER INGELHEIM IT.SpA;6,60
CLOPERASTINA;028859015;CLOFEND;os sosp 200 ml;FIDIA FARMACEUTICI SpA;9,50
CLOPERASTINA;029134018;PRIVITUSS;os sosp 200 ml;AESCULAPIUS FARMACEUTICI Srl;9,50
CLOPERASTINA;028860029;POLITOSSE;os sosp 200 ml;MARVECSPHARMA SERVICES Srl;10,20
CLORAMFENICOLO;010174035;MYCETIN;coll flacone liof 25 mg + flacone solv 10 ml;FARMIGEA SpA;4,28
CLORAMFENICOLO;002866186;CHEMICETINA;3 ov vag 250 mg;FINDERM FARMACEUTICI Srl;4,89
CLORAMFENICOLO;002866174;CHEMICETINA;3 ov vag 500 mg;FINDERM FARMACEUTICI Srl;5,10
CLORAMFENICOLO;012336020;SIFICETINA;ung oftalm 5 g 1%;SIFI SpA;6,32
CLORAMFENICOLO;007076021;VITAMFENICOLO;ung oftalm 4 g 1%;TUBILUX PHARMA SpA;7,04
CLORAMFENICOLO;012336032;SIFICETINA;coll 5 ml 0,4%;SIFI SpA;6,32
CLORAMFENICOLO;007076019;VITAMFENICOLO;coll 4 ml 1%;TUBILUX PHARMA SpA;7,04
CLORAMFENICOLO/COLISTIMETATO SODICO/ROLITETRACICLINA;020605034;COLBIOCIN;coll 5 ml;SIFI SpA;7,04
CLORAMFENICOLO/COLISTIMETATO SODICO/TETRACICLINA;020605022;COLBIOCIN;ung oftalm 5 g;SIFI SpA;7,14
CLORAMFENICOLO/FENILEFRINA/MEPIRAMINA;020993022;VASOFEN;coll 10 ml;TUBILUX PHARMA SpA;10,71
CLORAMFENICOLO/IDROCORTISONE;010495048;CORTISON CHEMICETINA;ung oftalm 3 g 0,5% + 1%;SOLVAY PHARMA SpA;4,28
CLORAMFENICOLO/IDROCORTISONE;010495051;CORTISON CHEMICETINA;ung derm 20 g 2,5% + 2%;SOLVAY PHARMA SpA;7,65
CLORAMFENICOLO/NEOMICINA;013993023;ANTIBIOPTAL;coll 10 ml 34.0000 UI/100 ml + 0,5 g/100 ml;FARMILA-THEA FARMACEUTICI SpA;5,60
CLORAMFENICOLO/TETRACICLINA/CALCIO PANTOTENATO;015203019;VITECAF;ung oftalm 5 g;SIFI SpA;6,32
CLORAZEPATO DIPOTASSICO;021397017;TRANSENE;30 cps 5 mg;SANOFI-AVENTIS SpA;8,87
CLORAZEPATO DIPOTASSICO;021397031;TRANSENE;30 cps 10 mg;SANOFI-AVENTIS SpA;9,18
CLORAZEPATO DIPOTASSICO;021397043;TRANSENE;30 cps 15 mg;SANOFI-AVENTIS SpA;9,49
CLORDIAZEPOSSIDO;017604101;LIBRIUM;30 cps 10 mg;VALEANT PHARMACEUTIC.ITALY Srl;8,16
CLORFENAMINA;006152058;TRIMETON;20 cpr 4 mg;SCHERING PLOUGH SpA;8,67
